Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating
PROP-12631,Commercial Space / Office in Bronx,N.Y.,Bronx,Office,12755903.936952867,15629,,7.0,1981.0,2024-11-24,Sold,6,4.0
PROP-10848,Residential plot of 7666 sqft in Downtown,ATX,Downtown,Land,2955770.818033893,7666,,,,2024-10-18,Sold,4,4.7
PROP-12974,Residential plot of 1206 sqft in River North,Chicago,River North,Plot,440892.12407671125,1206,,,,2024-09-18,Active,9,5.0
PROP-13120,Commercial Space / Office in Downtown,austin,Downtown,commercial,598656.466594957,1343,,8.0,,15/10/2025,Active,3,4.9
PROP-11830,Commercial Space / Office in South Austin,AUSTIN,South Austin,COMMERCIAL,4544376.846972453,9833,,9.0,1993.0,2024-12-15,Pending,3,3.8
PROP-13213,Residential plot of 7120 sqft in Little Havana,MIA,Little Havana,land,3240590.9787717434,7120,,,,2025-11-17,Active,6,3.4
PROP-10047,Residential plot of 4912 sqft in Little Havana,MIA,Little Havana,plot,2408544.482509896,4912,,,,27/08/2024,Pending,1,3.6
PROP-13369,Commercial Space / Office in River North,CHI,River North,commercial,6125675.17987307,15907,,10.0,2004.0,2024-09-01,Active,7,4.8
PROP-11350,Residential plot of 1981 sqft in East Austin,AUSTIN,East Austin,plot,651014.4969769956,1981,,,,2024-07-21,Active,8,4.1
PROP-12444,6 BHK Villa for sale in South Austin,Austin,South Austin,villa,1324777 USD,2564,6.0,5.0,1991.0,2025-07-13,Sold,6,3.6
PROP-10446,2 BHK Apartment for sale in Little Havana,Miami,Little Havana,apartment,1118174.9355112878,2307,2.0,1.0,1944.0,2025-01-18,Pending,4,4.8
PROP-11743,2 BHK Apartment for sale in West Lake Hills,ATX,West Lake Hills,apartment,,598,2.0,2.0,1961.0,2025-10-14,Sold,8,3.2
PROP-10844,3 BHK Villa for sale in South Austin,ATX,South Austin,VILLA,1556976.335283639,3850,3.0,2.0,1984.0,2024-12-16,Sold,9,5.0
PROP-13339,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,1854549.126146609,1115,,9.0,1966.0,2025-05-08,Sold,10,4.9
PROP-12466,Commercial Space / Office in Brooklyn,new york,Brooklyn,Commercial,11424358.355444966,9974,,8.0,,2025-08-30,Pending,10,4.1
PROP-10678,Residential plot of 3593 sqft in Pacific Heights,SAN FRANCISCO,Pacific Heights,Land,7698409.067583885,3593,,,,2024-11-08,Pending,5,3.3
PROP-12690,Commercial Space / Office in South Beach,MIA,South Beach,Commercial,7607433.850019057,11116,,7.0,1981.0,2024/01/28,Active,10,4.8
PROP-11998,Commercial Space / Office in Pacific Heights,san francisco,Pacific Heights,Commercial,50452715.653969385,21552,,10.0,2017.0,2025/04/01,Pending,8,3.2
PROP-11294,3 BHK Apartment for sale in East Austin,AUSTIN,East Austin,Apt,946120.09651188,2410,3.0,1.0,1938.0,2024-07-25,Pending,9,4.0
PROP-12199,Commercial Space / Office in Downtown,Austin,Downtown,COMMERCIAL,7229529.450945543,14209,,6.0,,2024-12-25,Sold,8,
PROP-13031,Residential plot of 8065 sqft in Downtown,ATX,Downtown,Land,4061852.2198503343,8065,,,,2025-01-25,Pending,10,4.6
PROP-10935,Commercial Space / Office in Loop,chicago,Loop,Office,343595.52381785057,1088,,4.0,1996.0,2024-03-12,Pending,4,4.3
PROP-10971,Residential plot of 9821 sqft in Marina,SF,Marina,land,11386945.062774396,9821,,,,2024-09-11,Sold,7,4.4
PROP-10529,Commercial Space / Office in River North,CHI,River North,COMMERCIAL,,5529,,5.0,1984.0,2025-05-24,Pending,9,4.2
PROP-10687,Residential plot of 7830 sqft in SOMA,san francisco,SOMA,land,11882002.004607495,7830,,,,2024-10-02,Pending,10,4.8
PROP-11112,6 BHK Villa for sale in Queens,new york,Queens,VILLA,5056336.8384458255,4215,6.0,2.0,1996.0,2025/05/06,Pending,9,4.8
PROP-10776,Residential plot of 7507 sqft in Queens,New York,Queens,plot,8232177.695049901,7507,,,,2025-07-03,Sold,10,4.6
PROP-10225,Residential plot of 1182 sqft in Coral Gables,miami,Coral Gables,Land,1080881.7092830918,1182,,,,2025-07-22,Active,1,4.1
PROP-12153,Residential plot of 1137 sqft in Loop,CHICAGO,Loop,land,381733.948755186,1137,,,,2024-06-09,Pending,1,4.1
PROP-11462,1 BHK Apartment for sale in West Lake Hills,austin,West Lake Hills,Apt,606395.8699218591,909,1.0,1.0,1996.0,10/01/2025,Pending,3,4.5
PROP-12996,Commercial Space / Office in Coral Gables,MIA,Coral Gables,Office,2994104.727584905,3233,,9.0,1961.0,2025-01-16,Active,4,4.4
PROP-13293,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,commercial,6841131.26523674,3349,,6.0,2022.0,2024-08-25,Pending,8,3.4
PROP-11366,3 BHK Villa for sale in Little Havana,MIAMI,Little Havana,VILLA,"$2,485,129",5097,3.0,4.0,2001.0,2024/12/18,Pending,10,
PROP-13480,Residential plot of 4432 sqft in Pacific Heights,SAN FRANCISCO,Pacific Heights,Plot,10454092.943641625,4432,,,,2024-10-08,Sold,10,
PROP-11851,Commercial Space / Office in SOMA,SAN FRANCISCO,SOMA,Office,20796675.0256559,14590,,10.0,1963.0,2025-09-19,Active,7,5.0
PROP-11963,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Office,12165717.324430445,15717,,6.0,2021.0,23/07/2025,Sold,7,4.1
PROP-12335,Residential plot of 3114 sqft in Brooklyn,new york,Brooklyn,land,3244470.7678994867,3114,,,,2024-08-09,Sold,1,4.7
PROP-11447,Residential plot of 4370 sqft in Brooklyn,New York,Brooklyn,Plot,4887107.788476366,4370,,,,2025-04-15,Pending,2,4.1
PROP-13066,6 BHK Villa for sale in Marina,SAN FRANCISCO,Marina,VILLA,4531077.489187862,3973,6.0,2.0,2019.0,12/08/2025,Sold,1,3.7
PROP-10485,Commercial Space / Office in South Beach,MIAMI,South Beach,Office,,22427,,10.0,2021.0,2024-08-26,Active,7,3.2
PROP-13233,4 BHK Apartment for sale in Pacific Heights,SF,Pacific Heights,apartment,5082121.030309681,2400,4.0,1.0,1963.0,20/05/2025,Sold,8,4.5
PROP-12011,3 BHK Villa for sale in East Austin,Austin,East Austin,VILLA,1151595.312949771,3727,3.0,3.0,2014.0,2025-02-08,Active,5,3.9
PROP-10010,4 BHK Apartment for sale in River North,chicago,River North,Apartment,629890.9513836763,1849,4.0,2.0,1974.0,2024-02-25,Sold,2,3.1
PROP-10030,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,4993632.791193852,18675,,2.0,,2025-10-27,Sold,1,4.5
PROP-11879,Residential plot of 7319 sqft in Loop,CHICAGO,Loop,Plot,2446672.0218282924,7319,,,,2025-10-06,Pending,3,5.0
PROP-12356,Commercial Space / Office in Downtown,ATX,Downtown,Commercial,3711658.295084831,8108,,3.0,1962.0,2025-06-27,Sold,3,4.2
PROP-12476,Commercial Space / Office in East Austin,AUSTIN,East Austin,COMMERCIAL,6773875.96964529,18086,,8.0,1973.0,2025-07-22,Active,8,4.3
PROP-12688,Commercial Space / Office in River North,CHICAGO,River North,Office,6666991.886040636,17969,,6.0,1983.0,18/04/2025,Sold,4,4.3
PROP-12148,Residential plot of 5468 sqft in Queens,N.Y.,Queens,land,7321020.122089506,5468,,,,2024-05-09,Active,5,3.8
PROP-10035,2 BHK Apartment for sale in River North,CHI,River North,Apartment,355997.8405121796,1102,2.0,2.0,2008.0,2025-11-10,Pending,9,4.4
PROP-13364,Residential plot of 1369 sqft in Marina,SAN FRANCISCO,Marina,plot,1610483.7725618847,1369,,,,2025-06-19,Pending,6,3.9
PROP-10636,6 BHK Villa for sale in Queens,new york,Queens,VILLA,2675852.928928247,2568,,4.0,1986.0,2025-04-24,Active,6,4.3
PROP-10038,2 BHK Apartment for sale in Bronx,NY,Bronx,Apartment,680831.0023106725,810,2.0,3.0,1958.0,2024-09-11,Pending,10,4.6
PROP-12423,Residential plot of 3296 sqft in Bronx,N.Y.,Bronx,Plot,"$2,892,919",3296,,,,2024-06-21,Sold,10,4.8
PROP-11083,6 BHK Villa for sale in Bronx,New York,Bronx,Villa,2631838.515837918,2964,6.0,5.0,1996.0,2025-07-24,Active,1,3.7
PROP-10861,Residential plot of 7224 sqft in South Austin,ATX,South Austin,Plot,3223351.3585149767,7224,,,,19/07/2024,Pending,1,4.7
PROP-13176,Commercial Space / Office in Queens,NY,Queens,Commercial,2826360.1425499674,2101,,4.0,2021.0,2024-06-24,Pending,2,4.2
PROP-10903,5 BHK Villa for sale in River North,Chicago,River North,VILLA,929037.2314566177,2347,5.0,2.0,2005.0,2025-11-21,Active,4,3.4
PROP-12902,Commercial Space / Office in River North,CHICAGO,River North,commercial,5108364.020916747,16607,,5.0,,2025-09-08,Pending,4,3.9
PROP-10109,3 BHK Villa for sale in Bronx,NY,Bronx,VILLA,4085799.0588094876,4171,3.0,2.0,1999.0,2024/04/19,Pending,5,3.9
PROP-11930,Commercial Space / Office in Queens,new york,Queens,COMMERCIAL,9518375.306080189,7091,,2.0,2003.0,2025-01-02,Pending,6,4.5
PROP-10359,4 BHK Villa for sale in River North,CHICAGO,River North,Villa,1365454.567658755,3584,4.0,3.0,1992.0,2025-07-26,Sold,9,4.7
PROP-12581,Residential plot of 9804 sqft in River North,CHI,River North,Plot,3692479 USD,9804,,,,02/09/2025,Pending,10,4.2
PROP-12822,Commercial Space / Office in Marina,SF,Marina,COMMERCIAL,9887388.987311462,9423,,10.0,2000.0,26/05/2025,Sold,5,5.0
PROP-10235,2 BHK Apartment for sale in South Beach,miami,South Beach,apartment,635185.1160179737,1028,2.0,3.0,1971.0,2025-07-31,Sold,7,4.9
PROP-12557,Commercial Space / Office in Lincoln Park,chicago,Lincoln Park,commercial,8720102.269670254,17424,,9.0,1984.0,2025-04-05,Pending,6,3.3
PROP-10583,3 BHK Villa for sale in South Austin,AUSTIN,South Austin,VILLA,,4203,3.0,5.0,1988.0,2024-01-07,Sold,8,4.7
PROP-11831,Commercial Space / Office in Hyde Park,CHI,Hyde Park,Commercial,5179180.491970995,16757,,3.0,2000.0,2025-07-08,Active,3,4.2
PROP-12707,Commercial Space / Office in Loop,CHI,Loop,COMMERCIAL,7313460.467411749,23270,,9.0,1970.0,21/09/2024,Pending,9,4.5
PROP-10782,2 BHK Apartment for sale in Coral Gables,MIAMI,Coral Gables,Apt,548699.0373699964,629,2.0,1.0,,2025-01-21,Pending,7,4.7
PROP-10563,Residential plot of 7599 sqft in Manhattan,NY,Manhattan,plot,11778331 USD,7599,,,,2025/06/30,Active,8,4.3
PROP-13400,3 BHK Villa for sale in East Austin,Austin,East Austin,Villa,1265207.85284828,3654,3.0,5.0,2018.0,2024-10-01,Active,3,3.6
PROP-13204,4 BHK Apartment for sale in East Austin,austin,East Austin,Apartment,765831.7045379071,2084,4.0,2.0,1954.0,2025-05-14,Sold,5,4.9
PROP-12919,3 BHK Apartment for sale in Queens,NEW YORK,Queens,APT,2081833.5491926714,1693,,1.0,1955.0,2025-10-29,Sold,4,4.1
PROP-11825,4 BHK Apartment for sale in Brickell,miami,Brickell,apartment,805765.3076360617,1333,4.0,2.0,2014.0,10/10/2024,Active,8,
PROP-11094,Commercial Space / Office in Manhattan,new york,Manhattan,Office,27438503.875363383,14429,,2.0,2007.0,2024-06-21,Active,3,3.7
PROP-11969,Commercial Space / Office in West Lake Hills,austin,West Lake Hills,Commercial,14669019.145253977,23864,,5.0,1961.0,2024-10-02,Active,7,3.7
PROP-13169,1 BHK Apartment for sale in River North,CHI,River North,APT,495257.9217369418,1334,1.0,2.0,1944.0,2024/11/04,Sold,6,4.3
PROP-12672,Residential plot of 8613 sqft in River North,CHICAGO,River North,land,3381436.1780612627,8613,,,,2024-07-10,Sold,4,3.8
PROP-11938,Residential plot of 7224 sqft in Hyde Park,Chicago,Hyde Park,plot,1803096 USD,7224,,,,03/04/2024,Sold,3,3.4
PROP-12794,Residential plot of 8778 sqft in Coral Gables,MIA,Coral Gables,plot,9070363.451518806,8778,,,,2024-08-30,Pending,2,4.5
PROP-12285,2 BHK Apartment for sale in South Beach,MIA,South Beach,apartment,788165.783623062,1494,2.0,1.0,1973.0,2025-07-05,Active,3,3.6
PROP-11654,5 BHK Villa for sale in South Austin,austin,South Austin,villa,2250401.5533871306,4490,5.0,4.0,2018.0,2024-02-16,Pending,10,4.3
PROP-11332,3 BHK Villa for sale in Downtown,AUSTIN,Downtown,Villa,2034376 USD,4161,3.0,2.0,1998.0,2024-01-28,Pending,3,3.2
PROP-10884,Commercial Space / Office in Little Havana,MIAMI,Little Havana,Commercial,7526379.131789903,16129,,10.0,2014.0,2025-07-19,Sold,1,
PROP-12403,6 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,villa,700830.6798663498,2453,6.0,4.0,1983.0,2025-11-17,Sold,4,4.3
PROP-11774,1 BHK Apartment for sale in West Lake Hills,ATX,West Lake Hills,APT,,1703,1.0,1.0,1981.0,2025-03-27,Pending,10,
PROP-10464,2 BHK Apartment for sale in Mission District,san francisco,Mission District,apartment,2785205.583776834,1982,2.0,1.0,1973.0,2024-11-30,Sold,4,4.2
PROP-12648,1 BHK Apartment for sale in South Beach,MIAMI,South Beach,Apt,404723.7500299298,688,1.0,2.0,1923.0,2025-04-28,Sold,10,4.9
PROP-11828,2 BHK Apartment for sale in Marina,SAN FRANCISCO,Marina,APT,"$2,185,492",1717,2.0,1.0,2010.0,2025-08-12,Active,1,4.8
PROP-12718,4 BHK Apartment for sale in Hyde Park,CHICAGO,Hyde Park,Apt,595630.7000776656,2189,4.0,3.0,1976.0,2024-07-07,Pending,5,5.0
PROP-10178,Residential plot of 5088 sqft in West Lake Hills,Austin,West Lake Hills,plot,3633433.1749553257,5088,,,,2024-12-24,Active,1,3.1
PROP-12507,Commercial Space / Office in East Austin,AUSTIN,East Austin,commercial,6312799.578293169,17547,,6.0,1998.0,2025-01-28,Sold,8,4.1
PROP-12978,Residential plot of 9386 sqft in Little Havana,miami,Little Havana,Plot,3972208.588472827,9386,,,,2025-02-02,Sold,3,3.5
PROP-12641,Residential plot of 5592 sqft in Coral Gables,MIAMI,Coral Gables,plot,4369509.031318497,5592,,,,22/09/2025,Pending,9,4.3
PROP-11204,1 BHK Apartment for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,apartment,4590504.321819688,2301,1.0,2.0,2019.0,2025-09-04,Sold,10,5.0
PROP-12202,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,APT,246467.83343883618,501,2.0,1.0,1982.0,16/07/2025,Pending,4,
PROP-12703,Residential plot of 2352 sqft in Little Havana,MIAMI,Little Havana,Land,1158426.0992887677,2352,,,,2024-02-15,Pending,4,4.0
PROP-13353,6 BHK Villa for sale in Bronx,NY,Bronx,Villa,3723957.5686170524,4451,6.0,4.0,2013.0,22/01/2025,Pending,8,3.1
PROP-11262,Commercial Space / Office in River North,Chicago,River North,Commercial,8225365.101624176,20548,,4.0,1962.0,2024-04-30,Sold,2,4.1
PROP-12425,Residential plot of 8994 sqft in Coral Gables,MIAMI,Coral Gables,plot,7206616.155789611,8994,,,,25/04/2024,Active,7,4.7
PROP-10975,Residential plot of 8067 sqft in West Lake Hills,ATX,West Lake Hills,land,5441146.71315461,8067,,,,2024-02-21,Pending,5,3.3
PROP-11770,Commercial Space / Office in Coral Gables,MIAMI,Coral Gables,commercial,20830684.61884579,23566 sqft,,5.0,1994.0,16/07/2025,Sold,6,3.3
PROP-10829,Residential plot of 2357 sqft in Pacific Heights,san francisco,Pacific Heights,land,4356715.792575505,2357,,,,2024-03-25,Active,3,4.1
PROP-13063,2 BHK Apartment for sale in Downtown,Austin,Downtown,Apt,555479.1951581716,1249,2.0,2.0,1953.0,2025-02-06,Sold,9,4.6
PROP-12509,4 BHK Villa for sale in West Lake Hills,austin,West Lake Hills,VILLA,4070112.730153179,5451,4.0,2.0,2023.0,2025-07-28,Pending,6,4.3
PROP-10627,4 BHK Villa for sale in Brooklyn,NEW YORK,Brooklyn,Villa,"$6,793,090",5040 sqft,4.0,4.0,1990.0,2024-12-05,Sold,4,4.9
PROP-10639,Commercial Space / Office in Marina,SF,Marina,COMMERCIAL,10820266.45090505,10914,,10.0,2008.0,2025-07-27,Pending,8,3.7
PROP-10925,Residential plot of 3912 sqft in Little Havana,MIAMI,Little Havana,Land,1878904.2111828562,3912,,,,2024/11/07,Active,2,4.6
PROP-10295,Commercial Space / Office in Manhattan,New York,Manhattan,commercial,11861048.937165003,6286,,6.0,,2025-09-01,Sold,5,4.9
PROP-11052,3 BHK Apartment for sale in SOMA,san francisco,SOMA,Apartment,2729485.178615836,2044,3.0,2.0,1939.0,17/11/2025,Sold,5,4.4
PROP-12546,2 BHK Apartment for sale in Manhattan,NY,Manhattan,apartment,2316597.356332331,1430,2.0,3.0,2004.0,2025-08-31,Active,10,4.3
PROP-11610,Residential plot of 7763 sqft in Brickell,Miami,Brickell,Plot,4521624.938341168,7763,,,,2024-02-14,Active,3,3.4
PROP-12287,Residential plot of 7301 sqft in South Austin,Austin,South Austin,plot,3588107.215023913,7301,,,,2025-03-27,Active,3,3.0
PROP-10944,Residential plot of 2081 sqft in Brickell,MIAMI,Brickell,land,1364893.8340701186,2081,,,,2025-11-01,Active,10,
PROP-10804,2 BHK Apartment for sale in Marina,san francisco,Marina,APT,2199880.7024206286,1807,2.0,1.0,1996.0,2024-12-11,Sold,8,3.7
PROP-11857,Commercial Space / Office in Marina,SF,Marina,commercial,15234050.77822742,15494,,7.0,1993.0,2025-07-16,Pending,5,4.2
PROP-10012,Commercial Space / Office in SOMA,SF,SOMA,Office,9721873.451378474,8004,,8.0,2017.0,2025-01-23,Pending,7,4.9
PROP-11117,Residential plot of 4267 sqft in Loop,CHICAGO,Loop,land,1385902.5460373578,4267,,,,2025-09-09,Pending,4,4.0
PROP-10089,Commercial Space / Office in Queens,N.Y.,Queens,COMMERCIAL,27697741.594837766,21954,,2.0,1964.0,2025-02-19,Sold,3,
PROP-12793,Commercial Space / Office in Marina,SF,Marina,Commercial,4763950.626972179,4838 sqft,,4.0,1974.0,2024-05-20,Pending,6,3.2
PROP-12477,3 BHK Villa for sale in East Austin,ATX,East Austin,VILLA,1442555.7211894798,4125,3.0,2.0,2016.0,2024-01-30,Pending,2,3.8
PROP-11141,3 BHK Apartment for sale in Downtown,Austin,Downtown,Apt,786859.4116671821,1912,3.0,1.0,1992.0,2024-10-04,Active,10,4.1
PROP-11319,1 BHK Apartment for sale in SOMA,San Francisco,SOMA,Apt,2590515.478487242,1656,1.0,3.0,1956.0,2024-04-11,Pending,7,4.3
PROP-10779,Commercial Space / Office in South Austin,ATX,South Austin,COMMERCIAL,7749787.479515915,16003,,8.0,1998.0,2025-05-18,Sold,5,4.6
PROP-10206,6 BHK Villa for sale in Queens,NEW YORK,Queens,Villa,6713905.987019039,5083 SQFT,6.0,5.0,1997.0,2025-05-04,Sold,3,3.2
PROP-11066,Residential plot of 5670 sqft in Brickell,MIAMI,Brickell,land,3122779.1010168437,5670,,,,03/10/2024,Pending,1,4.1
PROP-12859,6 BHK Villa for sale in Brooklyn,N.Y.,Brooklyn,Villa,5426093.036969184,4879,6.0,5.0,2009.0,2024-04-07,Sold,9,4.6
PROP-12968,3 BHK Villa for sale in Bronx,new york,Bronx,Villa,4874180.324741574,5944,3.0,3.0,2011.0,2024-11-23,Sold,5,3.2
PROP-13235,Residential plot of 1890 sqft in East Austin,austin,East Austin,Plot,603910.7637798402,1890,,,,2024-11-17,Pending,4,4.1
PROP-10653,4 BHK Villa for sale in Brooklyn,N.Y.,Brooklyn,villa,3904270.3920923625,3425,,3.0,2022.0,2024/02/25,Pending,3,4.6
PROP-12931,2 BHK Apartment for sale in West Lake Hills,ATX,West Lake Hills,Apt,"$1,639,642",2451 SQFT,2.0,3.0,,2025-01-01,Pending,7,4.8
PROP-11749,1 BHK Apartment for sale in South Beach,MIA,South Beach,apartment,902066.9316399036,1498 sqft,1.0,3.0,2000.0,2025/03/02,Sold,9,4.9
PROP-10405,2 BHK Apartment for sale in River North,Chicago,River North,apartment,808305.8669439831,2348,2.0,3.0,2009.0,2025-05-11,Pending,10,4.3
PROP-12428,3 BHK Villa for sale in Mission District,san francisco,Mission District,Villa,3574180.720160657,2888,3.0,5.0,2013.0,2024-01-18,Sold,4,4.7
PROP-11678,Commercial Space / Office in Pacific Heights,san francisco,Pacific Heights,Commercial,47153360.46805062,20619,,4.0,1992.0,30/05/2024,Sold,2,
PROP-12878,Commercial Space / Office in SOMA,SF,SOMA,COMMERCIAL,13306491.390845735,8816,,7.0,2006.0,2025-08-08,Pending,8,4.9
PROP-10832,3 BHK Villa for sale in South Beach,MIA,South Beach,VILLA,2596889.1660897024,4124,3.0,5.0,2001.0,29/04/2025,Pending,10,4.7
PROP-12471,Residential plot of 4627 sqft in West Lake Hills,Austin,West Lake Hills,Land,2975796.7100774487,4627,,,,2025-04-08,Pending,9,4.1
PROP-10917,Commercial Space / Office in SOMA,SAN FRANCISCO,SOMA,commercial,11568701.66373537,7375,,10.0,2021.0,2025/08/09,Pending,9,4.1
PROP-12547,Residential plot of 2449 sqft in Little Havana,MIAMI,Little Havana,Land,1017888.5643139167,2449,,,,2024-05-24,Sold,4,4.9
PROP-11000,3 BHK Apartment for sale in East Austin,austin,East Austin,APT,750045.6094944075,1894,3.0,2.0,1982.0,2024-02-16,Sold,3,
PROP-10570,4 BHK Villa for sale in Loop,Chicago,Loop,Villa,,5575,4.0,4.0,1981.0,2025-06-27,Pending,2,4.9
PROP-11448,2 BHK Apartment for sale in South Beach,Miami,South Beach,apartment,Contact Agent,2200,2.0,2.0,1942.0,2024-11-17,Active,7,3.8
PROP-12090,5 BHK Villa for sale in West Lake Hills,ATX,West Lake Hills,VILLA,1323709.7104913823,2210,5.0,5.0,2014.0,2024-06-13,Active,3,4.9
PROP-12560,Commercial Space / Office in Downtown,AUSTIN,Downtown,commercial,3264515.0131352064,7416,,9.0,1962.0,2024-12-08,Active,10,4.4
PROP-11745,5 BHK Villa for sale in Manhattan,N.Y.,Manhattan,Villa,10677894.10527001,5547,5.0,4.0,1991.0,05/11/2024,Pending,6,4.9
PROP-12232,1 BHK Apartment for sale in Marina,SF,Marina,Apt,1118904.3469551099,1076,1.0,2.0,1975.0,2024-10-03,Active,7,4.4
PROP-13011,Residential plot of 8317 sqft in West Lake Hills,AUSTIN,West Lake Hills,Land,5924605.84263742,8317,,,,2024-09-09,Sold,4,3.3
PROP-10287,5 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,2593058.5620877454,2014,5.0,3.0,2018.0,2024-01-27,Sold,10,4.8
PROP-11738,2 BHK Apartment for sale in Hyde Park,CHICAGO,Hyde Park,APT,,2161,2.0,3.0,1965.0,2025-09-19,Pending,10,4.1
PROP-11037,Residential plot of 7058 sqft in River North,Chicago,River North,Land,2739735.9439575537,7058,,,,2025/02/03,Sold,5,4.0
PROP-11944,Commercial Space / Office in River North,CHI,River North,COMMERCIAL,3502505 USD,10347,,6.0,1996.0,2025-08-24,Pending,7,3.6
PROP-12719,Residential plot of 5127 sqft in Marina,San Francisco,Marina,plot,6558502.492583727,5127,,,,2024-10-30,Pending,3,3.9
PROP-11136,4 BHK Apartment for sale in Bronx,N.Y.,Bronx,Apt,1565138.9557390306,1514,4.0,2.0,2008.0,06/11/2025,Sold,1,4.1
PROP-11781,6 BHK Villa for sale in Downtown,Austin,Downtown,villa,1086270.7156907578,-2398,6.0,5.0,2003.0,2024-12-23,Sold,10,4.0
PROP-12884,Commercial Space / Office in River North,chicago,River North,Commercial,6670810.034325107,18457,,3.0,2022.0,2025-01-02,Pending,5,4.8
PROP-11585,Commercial Space / Office in Queens,new york,Queens,commercial,5408895.77638057,4562,,3.0,2008.0,2024-07-05,Active,5,
