Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating,Price_Per_SqFt,Property_Age,Investment_Score
PROP-12175,Residential plot of 6426 sqft in South Austin,Austin,South Austin,Plot,3238890.98,6426.0,0,0,1991.0,2025-10-02,Sold,9,4.7,504.03,35.0,7.7
PROP-12176,5 BHK Villa for sale in Bronx,New York,Bronx,Villa,3260929.44,3255.0,5,3,1988.0,2024-02-25,Pending,5,3.8,1001.82,38.0,5.7
PROP-12177,4 BHK Apartment for sale in River North,Chicago,River North,Apartment,365825.82,940.0,4,3,1930.0,2025-08-10,Sold,5,4.6,389.18,96.0,6.1
PROP-12178,3 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,3801310.3,4521.0,3,2,2019.0,2024-08-06,Sold,7,3.3,840.81,7.0,6.3
PROP-12179,2 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,952063.95,1634.0,2,1,1922.0,2025-10-22,Active,2,4.5,582.66,104.0,5.2
PROP-12180,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,8420324.51,20207.0,0,7,1966.0,2025-08-19,Active,10,4.2,416.7,60.0,8.1
PROP-12181,Residential plot of 9435 sqft in South Beach,Miami,South Beach,Plot,5991546.22,9435.0,0,0,1990.0,2024-07-06,Sold,5,4.0,635.03,36.0,5.8
PROP-12182,Residential plot of 5872 sqft in Little Havana,Miami,Little Havana,Plot,3085854.43,5872.0,0,0,1994.0,2024-07-22,Pending,2,3.9,525.52,32.0,4.5
PROP-12183,4 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,6037337.6,4483.0,4,5,2009.0,2025-04-03,Pending,10,4.9,1346.72,17.0,8.5
PROP-12184,3 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,681574.0,2370.0,3,4,2021.0,2025-09-05,Active,8,4.2,287.58,5.0,7.1
PROP-12185,Commercial Space / Office in Loop,Chicago,Loop,Commercial,5176358.42,13921.0,0,8,2016.0,2025-02-26,Pending,5,3.9,371.84,10.0,5.7
PROP-12186,Residential plot of 7933 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,16661558.97,7933.0,0,0,1991.0,2024-09-07,Sold,1,3.4,2100.28,35.0,3.9
PROP-12187,Residential plot of 9716 sqft in Coral Gables,Miami,Coral Gables,Plot,8601400.93,9716.0,0,0,1991.0,2025-01-23,Pending,1,3.9,885.28,35.0,4.3
PROP-12188,Residential plot of 7324 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,3857705.67,7324.0,0,0,1989.5,2025-03-01,Active,3,4.4,526.72,36.5,5.4
PROP-12189,4 BHK Villa for sale in Brickell,Miami,Brickell,Villa,2924770.0,5034.0,4,5,2001.0,2024-11-01,Sold,1,4.2,581.0,25.0,4.5
PROP-12190,3 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,5666934.01,2988.0,3,2,2002.0,2025-02-02,Pending,10,4.7,1896.56,24.0,8.2
PROP-12191,4 BHK Villa for sale in South Beach,Miami,South Beach,Villa,3293384.23,4781.0,4,5,2020.0,2025-10-08,Pending,8,4.9,688.85,6.0,7.4
PROP-12192,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,10963526.59,23838.0,0,2,1981.0,2025-06-13,Sold,1,3.9,459.92,45.0,4.2
PROP-12193,Residential plot of 8835 sqft in South Beach,Miami,South Beach,Plot,4520903.05,8835.0,0,0,1990.0,2025-11-03,Active,6,4.6,511.7,36.0,6.9
PROP-12194,Residential plot of 1322 sqft in Brickell,Miami,Brickell,Plot,711485.49,1322.0,0,0,1995.5,2024-09-12,Sold,9,4.4,538.19,30.5,7.9
PROP-12195,Residential plot of 6786 sqft in Queens,New York,Queens,Plot,8867530.42,6786.0,0,0,1988.0,2024-03-28,Sold,6,3.7,1306.74,38.0,6.0
PROP-12196,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,7483468.87,15325.0,0,5,1960.0,2024-06-03,Sold,3,4.2,488.32,66.0,5.1
PROP-12197,Residential plot of 6746 sqft in River North,Chicago,River North,Plot,2575603.79,6746.0,0,0,1986.0,2025-09-04,Pending,8,4.9,381.8,40.0,7.5
PROP-12198,Residential plot of 6258 sqft in Hyde Park,Chicago,Hyde Park,Plot,1507186.0,6258.0,0,0,1993.0,2025-12-01,Sold,4,3.2,240.84,33.0,5.3
PROP-12199,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,7229529.45,14209.0,0,6,1988.0,2024-12-25,Sold,8,4.2,508.8,38.0,7.0
PROP-12200,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,3905318.56,9311.0,0,9,1987.0,2024-08-05,Sold,9,4.4,419.43,39.0,7.9
PROP-12201,Residential plot of 8252 sqft in SOMA,San Francisco,SOMA,Plot,10778192.3,8252.0,0,0,1992.0,2025-08-10,Active,6,4.9,1306.13,34.0,6.9
PROP-12202,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,246467.83,501.0,2,1,1982.0,2025-07-16,Pending,4,4.2,491.95,44.0,5.7
PROP-12203,6 BHK Villa for sale in Queens,New York,Queens,Villa,2488272.31,2016.0,5,5,1990.0,2024-10-03,Sold,8,3.9,1234.26,36.0,6.9
PROP-12204,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,7450668.29,16882.0,0,5,1984.0,2024-07-28,Sold,10,4.5,441.34,42.0,8.2
PROP-12205,5 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2953638.67,3873.0,5,4,2018.0,2024-03-07,Active,10,4.3,762.62,8.0,7.9
PROP-12206,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,20067544.03,13097.0,0,8,2017.0,2025-09-27,Sold,10,4.5,1532.22,9.0,8.0
PROP-12207,1 BHK Apartment for sale in SOMA,San Francisco,SOMA,Apartment,2844490.36,2380.0,1,2,1995.0,2024-10-20,Active,10,4.3,1195.16,31.0,8.3
PROP-12208,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,11611311.45,22551.0,0,9,1966.0,2024-07-11,Active,1,4.5,514.89,60.0,4.4
PROP-12209,Residential plot of 7487 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,18069465.08,7487.0,0,0,1991.0,2024-06-09,Sold,2,4.2,2413.45,35.0,4.6
PROP-12210,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,9473003.23,16239.0,0,8,1975.0,2025-04-25,Sold,9,4.9,583.35,51.0,8.3
PROP-12211,3 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,559284.78,1905.0,3,2,1966.0,2025-03-30,Sold,7,4.2,293.59,60.0,6.7
PROP-12212,4 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,5296132.9,3715.0,4,5,2002.0,2025-06-13,Pending,9,4.3,1425.61,24.0,8.0
PROP-12213,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,2482596.56,10108.0,0,7,1995.0,2025-08-27,Sold,8,4.3,245.61,31.0,7.5
PROP-12214,Residential plot of 7420 sqft in South Austin,Austin,South Austin,Plot,3177457.5,7420.0,0,0,1991.0,2025-10-03,Pending,9,4.6,428.23,35.0,7.9
PROP-12215,6 BHK Villa for sale in Queens,New York,Queens,Villa,5371100.47,5148.0,6,5,1991.0,2024-05-11,Pending,7,4.1,1043.34,35.0,6.9
PROP-12216,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,4771225.15,4658.0,0,6,2022.0,2025-08-10,Active,4,3.9,1024.31,4.0,5.2
PROP-12217,5 BHK Villa for sale in South Beach,Miami,South Beach,Villa,3342842.34,5142.0,5,3,2007.0,2025-06-12,Pending,10,4.5,650.11,19.0,8.1
PROP-12218,5 BHK Villa for sale in East Austin,Austin,East Austin,Villa,1524619.14,4479.0,5,2,1980.0,2025-10-16,Pending,8,4.8,340.39,46.0,7.6
PROP-12219,Residential plot of 9660 sqft in South Beach,Miami,South Beach,Plot,5704807.03,9660.0,0,0,1990.0,2024-08-04,Sold,7,4.2,590.56,36.0,6.9
PROP-12220,3 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,2211798.0,2124.0,3,1,1967.0,2025-04-23,Pending,10,4.4,1041.34,59.0,8.3
PROP-12221,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,3273831.34,8568.0,0,6,1961.0,2025-03-27,Pending,1,4.2,382.1,65.0,4.3
PROP-12222,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,8973221.69,14308.0,0,2,2019.0,2024-11-13,Pending,10,4.4,627.15,7.0,8.1
PROP-12223,6 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,3834307.0,3582.0,6,4,2011.0,2024-06-17,Pending,9,4.1,1070.44,15.0,7.7
PROP-12224,Residential plot of 7576 sqft in South Austin,Austin,South Austin,Plot,3616153.58,7576.0,0,0,1991.0,2025-11-18,Active,1,3.5,477.32,35.0,3.9
PROP-12225,Commercial Space / Office in Queens,New York,Queens,Commercial,24613050.12,21708.0,0,4,2013.0,2024-11-04,Sold,7,3.2,1133.82,13.0,6.3
PROP-12226,4 BHK Apartment for sale in Bronx,New York,Bronx,Apartment,2101222.61,2485.0,4,3,1991.0,2024-01-19,Sold,9,4.6,845.56,35.0,8.0
PROP-12227,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,4043062.38,5397.0,4,2,1989.0,2024-08-12,Active,8,3.8,749.13,37.0,6.8
PROP-12228,Residential plot of 5589 sqft in Coral Gables,Miami,Coral Gables,Plot,4824660.59,5589.0,0,0,1991.0,2025-07-22,Sold,9,4.5,863.24,35.0,7.9
PROP-12229,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,7713720.7,10101.0,0,4,1984.0,2024-03-25,Pending,8,3.2,763.66,42.0,6.4
PROP-12230,Residential plot of 6652 sqft in South Austin,Austin,South Austin,Plot,3157007.7,6652.0,0,0,1991.0,2025-05-27,Active,10,4.4,474.6,35.0,8.1
PROP-12231,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,18452959.02,9332.0,0,10,1991.0,2024-05-18,Active,10,4.4,1977.39,35.0,8.0
PROP-12232,1 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,1118904.35,1076.0,1,2,1975.0,2024-10-03,Active,7,4.4,1039.87,51.0,7.1
PROP-12233,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,2164145.0,3892.0,0,5,1994.0,2024-05-05,Pending,6,3.1,556.05,32.0,5.9
PROP-12234,Residential plot of 7025 sqft in South Austin,Austin,South Austin,Plot,3068274.28,7025.0,0,0,1991.0,2025-07-08,Active,9,4.2,436.77,35.0,7.7
PROP-12235,4 BHK Villa for sale in Marina,San Francisco,Marina,Villa,3735080.24,3341.0,4,4,1982.0,2024-07-07,Active,8,4.1,1117.95,44.0,7.2
PROP-12236,6 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,7497723.17,5463.0,6,5,1998.0,2025-09-21,Sold,10,4.6,1372.46,28.0,8.3
PROP-12237,Residential plot of 2194 sqft in South Austin,Austin,South Austin,Plot,898814.41,2194.0,0,0,1991.0,2025-05-15,Pending,3,5.0,409.67,35.0,5.8
PROP-12238,Residential plot of 7624 sqft in Coral Gables,Miami,Coral Gables,Plot,7168591.0,7624.0,0,0,1991.0,2025-03-25,Active,3,3.1,940.27,35.0,4.5
PROP-12239,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,16613847.97,12191.0,0,5,1979.0,2024-07-31,Sold,4,3.4,1362.8,47.0,5.1
PROP-12240,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,15606968.98,10160.0,0,10,2012.0,2024-09-12,Sold,3,4.7,1536.12,14.0,5.8
PROP-12241,3 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,1122541.79,1224.0,3,3,1950.0,2025-07-11,Pending,8,3.5,917.11,76.0,6.8
PROP-12242,5 BHK Villa for sale in Loop,Chicago,Loop,Villa,1666507.77,4913.0,5,2,1998.0,2024-05-24,Sold,3,4.6,339.2,28.0,5.5
PROP-12243,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,4612600.55,9018.0,0,7,1962.0,2024-05-08,Sold,7,3.1,511.49,64.0,6.0
PROP-12245,2 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,2974618.41,2453.0,2,2,1945.0,2025-04-09,Pending,4,4.2,1212.65,81.0,5.8
PROP-12246,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,10245734.97,16806.0,0,2,2000.0,2025-10-29,Pending,5,4.0,609.65,26.0,6.1
PROP-12247,4 BHK Villa for sale in Brickell,Miami,Brickell,Villa,3791255.11,5583.0,4,2,2001.0,2024-06-05,Active,3,4.2,679.07,25.0,5.1
PROP-12248,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,4159252.65,10556.0,0,5,2001.0,2025-07-03,Pending,6,4.2,394.02,25.0,6.6
PROP-12249,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,9312353.77,14100.0,0,8,1998.0,2024-09-04,Pending,6,5.0,660.45,28.0,6.8
PROP-12250,Residential plot of 1223 sqft in Brickell,Miami,Brickell,Plot,816243.21,1223.0,0,0,1995.5,2025-05-26,Active,10,4.7,667.41,30.5,8.2
PROP-12251,2 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,1172652.77,895.0,2,1,1934.0,2025-01-18,Sold,7,3.5,1310.23,92.0,6.3
PROP-12252,4 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,6502435.12,5361.0,4,3,2004.0,2025-08-03,Pending,7,3.3,1212.91,22.0,6.5
PROP-12253,4 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,744405.55,630.0,4,1,2008.0,2025-09-08,Pending,6,3.9,1181.6,18.0,6.3
PROP-12254,3 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,982636.63,2223.0,3,2,2018.0,2024-08-26,Active,9,4.4,442.03,8.0,7.7
PROP-12255,6 BHK Villa for sale in Mission District,San Francisco,Mission District,Villa,6624658.77,4883.0,6,2,1983.0,2024-11-30,Active,3,3.6,1356.68,43.0,4.9
PROP-12256,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,6982368.61,17330.0,0,7,1972.0,2025-05-22,Sold,10,4.5,402.91,54.0,8.4
PROP-12257,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,2518855.44,4232.0,0,9,2022.0,2024-04-26,Pending,3,4.4,595.19,4.0,5.5
PROP-12258,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,1079008.26,3436.0,0,5,1988.0,2025-04-26,Sold,5,3.2,314.03,38.0,5.6
PROP-12259,Residential plot of 1080 sqft in East Austin,Austin,East Austin,Plot,352881.44,1080.0,0,0,1994.0,2024-01-08,Sold,2,4.9,326.74,32.0,5.4
PROP-12260,2 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,251611.0,712.0,2,2,1947.0,2024-04-02,Sold,2,3.9,353.39,79.0,4.6
PROP-12261,1 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,515752.34,1666.0,1,3,2019.0,2024-11-20,Active,7,4.4,309.58,7.0,6.8
PROP-12262,Residential plot of 5443 sqft in Manhattan,New York,Manhattan,Plot,10568362.5,5443.0,0,0,1991.0,2024-06-25,Sold,4,4.7,1941.64,35.0,5.8
PROP-12263,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2108388.9,2994.0,4,3,1983.0,2024-10-27,Active,2,3.8,704.2,43.0,4.5
PROP-12264,6 BHK Villa for sale in Downtown,Austin,Downtown,Villa,1643905.74,4086.0,6,5,2000.0,2025-05-22,Pending,8,3.4,402.33,26.0,6.9
PROP-12265,3 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,866887.73,1822.0,3,1,1932.0,2024-08-06,Sold,4,4.9,475.79,94.0,5.9
PROP-12266,4 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3087751.39,1596.0,2,3,2007.0,2025-04-08,Active,4,4.1,1934.68,19.0,5.4
PROP-12267,Residential plot of 4939 sqft in East Austin,Austin,East Austin,Plot,1638348.96,4939.0,0,0,1994.0,2024-08-16,Sold,10,4.4,331.72,32.0,8.2
PROP-12268,Residential plot of 2253 sqft in Coral Gables,Miami,Coral Gables,Plot,2128534.0,2253.0,0,0,1991.0,2025-05-10,Pending,1,3.5,944.76,35.0,3.9
PROP-12269,Residential plot of 8334 sqft in Manhattan,New York,Manhattan,Plot,13960112.06,8334.0,0,0,1991.0,2024-01-19,Pending,5,4.1,1675.08,35.0,6.0
PROP-12270,5 BHK Villa for sale in Queens,New York,Queens,Villa,2729744.51,2352.0,5,5,1989.0,2025-06-01,Active,10,4.9,1160.61,37.0,8.4
PROP-12271,3 BHK Villa for sale in Downtown,Austin,Downtown,Villa,2610451.81,5797.0,3,2,2005.0,2024-07-25,Active,5,4.9,450.31,21.0,6.4
PROP-12272,5 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,4642927.37,3318.0,5,5,2011.0,2024-12-20,Sold,6,4.0,1399.32,15.0,6.3
PROP-12273,6 BHK Villa for sale in Queens,New York,Queens,Villa,3460941.12,3229.0,6,5,1992.0,2024-11-19,Active,8,4.7,1071.83,34.0,7.6
PROP-12274,2 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,1364600.95,1716.0,2,2,1953.0,2025-10-27,Active,10,4.3,795.22,73.0,8.2
PROP-12275,Residential plot of 9968 sqft in South Austin,Austin,South Austin,Plot,4474426.02,9968.0,0,0,1991.0,2025-09-14,Sold,10,4.3,448.88,35.0,8.1
PROP-12276,6 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,1809074.14,2615.0,6,2,1988.0,2024-03-28,Active,2,4.3,691.81,38.0,4.8
PROP-12277,5 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,9683586.26,5117.0,5,4,1986.0,2024-05-22,Active,3,3.5,1892.43,40.0,4.9
PROP-12278,4 BHK Villa for sale in Loop,Chicago,Loop,Villa,1065374.21,2658.0,4,5,1980.0,2024-12-27,Pending,9,4.6,400.82,46.0,7.7
PROP-12279,2 BHK Apartment for sale in SOMA,San Francisco,SOMA,Apartment,2375046.25,1764.0,2,2,1928.0,2025-10-01,Pending,10,4.7,1346.4,98.0,8.4
PROP-12280,2 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,679141.3,957.0,2,2,1927.0,2025-08-11,Active,5,4.2,709.66,99.0,6.0
PROP-12281,Residential plot of 4349 sqft in South Austin,Austin,South Austin,Plot,2202005.0,4349.0,0,0,1991.0,2025-07-19,Sold,2,4.6,506.32,35.0,4.9
PROP-12282,6 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,9828066.97,3970.0,6,5,2017.0,2024-06-18,Sold,8,4.5,2475.58,9.0,7.1
PROP-12283,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,18950770.32,13495.0,0,8,1986.0,2025-05-20,Sold,9,4.9,1404.28,40.0,8.0
PROP-12284,Residential plot of 4608 sqft in Manhattan,New York,Manhattan,Plot,7113845.81,4608.0,0,0,1991.0,2024-09-07,Sold,4,4.7,1543.8,35.0,6.1
PROP-12285,2 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,788165.78,1494.0,2,1,1973.0,2025-07-05,Active,3,3.6,527.55,53.0,5.0
PROP-12286,Residential plot of 5891 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,12117241.6,5891.0,0,0,1991.0,2024-10-03,Active,3,3.7,2056.91,35.0,5.0
PROP-12287,Residential plot of 7301 sqft in South Austin,Austin,South Austin,Plot,3588107.22,7301.0,0,0,1991.0,2025-03-27,Active,3,3.0,491.45,35.0,4.4
PROP-12288,3 BHK Apartment for sale in Queens,New York,Queens,Apartment,1205424.14,1142.0,3,1,1988.0,2025-09-10,Pending,9,4.9,1055.54,38.0,8.2
PROP-12289,Residential plot of 4038 sqft in South Beach,Miami,South Beach,Plot,2083813.65,4038.0,0,0,1990.0,2024-11-18,Sold,8,4.8,516.05,36.0,7.8
PROP-12290,Residential plot of 3855 sqft in West Lake Hills,Austin,West Lake Hills,Plot,2249669.0,3855.0,0,0,1990.0,2025-02-07,Pending,10,4.7,583.57,36.0,8.5
PROP-12291,1 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,898735.19,2010.0,2,2,1988.0,2025-08-07,Pending,7,4.2,447.13,38.0,6.8
PROP-12292,Residential plot of 5175 sqft in Downtown,Austin,Downtown,Plot,2572748.14,5175.0,0,0,1988.0,2024-09-14,Pending,10,4.3,497.15,38.0,7.9
PROP-12293,Residential plot of 5620 sqft in West Lake Hills,Austin,West Lake Hills,Plot,3675501.74,5620.0,0,0,1990.0,2024-05-17,Pending,1,3.2,654.0,36.0,3.9
PROP-12294,1 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,758709.91,1867.0,1,2,1965.0,2025-11-04,Sold,4,4.2,406.38,61.0,5.7
PROP-12295,3 BHK Apartment for sale in Bronx,New York,Bronx,Apartment,1815350.34,1900.0,3,2,2022.0,2025-11-08,Active,2,4.3,955.45,4.0,4.9
PROP-12296,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,3451512.05,6313.0,0,7,1979.0,2024-04-12,Pending,5,3.6,546.73,47.0,5.4
PROP-12297,Residential plot of 9884 sqft in Brickell,Miami,Brickell,Plot,5446355.33,9884.0,0,0,1995.5,2025-06-04,Active,2,4.7,551.03,30.5,5.3
PROP-12298,5 BHK Villa for sale in East Austin,Austin,East Austin,Villa,2246210.0,5548.0,5,2,1997.0,2024-11-02,Sold,5,3.0,404.87,29.0,5.1
PROP-12299,6 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,3200364.86,4169.0,6,2,2021.0,2024-09-06,Sold,8,4.2,767.66,5.0,7.0
PROP-12300,Residential plot of 2632 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,6115851.5,2632.0,0,0,1991.0,2025-04-10,Active,9,4.3,2323.65,35.0,7.5
PROP-12301,3 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,898724.96,2331.0,3,1,1991.0,2024-05-09,Sold,10,4.4,385.55,35.0,8.0
PROP-12302,3 BHK Apartment for sale in River North,Chicago,River North,Apartment,668918.07,1786.0,3,3,1975.0,2024-08-05,Sold,10,4.8,374.53,51.0,8.3
PROP-12303,4 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,669425.85,2148.0,4,2,1927.0,2025-01-08,Sold,1,4.4,311.65,99.0,4.7
PROP-12304,Residential plot of 7065 sqft in Coral Gables,Miami,Coral Gables,Plot,6147606.42,7065.0,0,0,1991.0,2025-10-07,Pending,5,4.9,870.15,35.0,6.5
PROP-12305,5 BHK Villa for sale in River North,Chicago,River North,Villa,1699960.13,4571.0,5,3,1980.0,2024-12-07,Sold,6,4.9,371.9,46.0,6.8
PROP-12306,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,14050207.43,23028.0,0,10,2016.0,2024-03-02,Sold,10,4.8,610.14,10.0,8.4
PROP-12307,Commercial Space / Office in Loop,Chicago,Loop,Commercial,7981908.0,20992.0,0,10,1961.0,2024-07-10,Pending,5,3.5,380.24,65.0,5.5
PROP-12308,4 BHK Apartment for sale in South Austin,Austin,South Austin,Apartment,1210718.91,2467.0,4,3,1970.0,2025-03-18,Pending,8,4.7,490.77,56.0,7.4
PROP-12309,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,9958825.25,13333.0,0,8,1997.0,2025-04-27,Pending,10,4.0,746.93,29.0,6.9
PROP-12310,6 BHK Villa for sale in Bronx,New York,Bronx,Villa,2163875.47,2238.0,6,2,1981.0,2024-07-20,Sold,5,4.6,966.88,45.0,6.3
PROP-12311,Residential plot of 1061 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,488558.87,1061.0,0,0,1989.5,2025-01-23,Sold,6,4.8,460.47,36.5,7.0
PROP-12312,Residential plot of 5051 sqft in Coral Gables,Miami,Coral Gables,Plot,3956984.99,5051.0,0,0,1991.0,2024-04-19,Sold,8,5.0,783.41,35.0,7.9
PROP-12313,2 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,547477.84,556.0,2,1,1992.0,2024-03-01,Sold,7,5.0,984.67,34.0,7.1
PROP-12314,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,9351440.75,23149.0,0,6,2016.0,2025-05-27,Active,8,4.4,403.97,10.0,7.5
PROP-12315,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,7841371.89,5477.0,0,3,1989.0,2024-03-17,Pending,1,4.9,1431.69,37.0,4.7
PROP-12316,4 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,12567364.69,5616.0,4,5,2015.0,2025-05-14,Active,9,4.5,2237.78,11.0,7.7
PROP-12317,Commercial Space / Office in River North,Chicago,River North,Commercial,3336726.24,9425.0,0,9,2010.0,2025-09-23,Pending,1,3.9,354.03,16.0,4.2
PROP-12318,3 BHK Villa for sale in Little Havana,Miami,Little Havana,Villa,1806003.32,4107.0,5,4,2011.0,2025-11-12,Active,1,3.6,439.74,15.0,4.2
PROP-12319,4 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,4657443.57,3970.0,4,5,2003.0,2024-04-12,Pending,4,4.6,1173.16,23.0,6.5
PROP-12320,Residential plot of 7051 sqft in Manhattan,New York,Manhattan,Plot,12294548.2,7051.0,0,0,1991.0,2024-08-18,Active,6,4.0,1743.66,35.0,6.3
PROP-12321,4 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,346045.6,1236.0,4,1,2022.0,2024-08-26,Active,8,4.2,279.97,4.0,7.2
PROP-12322,3 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,6293313.17,3081.0,3,3,1990.0,2025-11-24,Active,3,3.8,2042.62,36.0,4.8
PROP-12323,Residential plot of 5437 sqft in Loop,Chicago,Loop,Plot,1759972.56,5437.0,0,0,1991.0,2025-07-09,Pending,8,4.2,323.7,35.0,7.3
PROP-12324,3 BHK Apartment for sale in Queens,New York,Queens,Apartment,3151933.04,2331.0,3,3,1951.0,2024-04-25,Pending,10,4.9,1352.18,75.0,8.3
PROP-12325,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,10839689.16,20888.0,0,8,1986.0,2024-12-01,Sold,6,3.8,518.94,40.0,6.4
PROP-12326,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1220106.97,1709.0,3,3,2015.0,2025-02-28,Sold,8,3.7,713.93,11.0,6.9
